Nombre_Tipo_Entidad,Tipo_de_persona,Tipo_de_crédito,Tipo_de_garantía,Producto de crédito,Plazo de crédito,Nombre_Entidad,by_month_fecha_corte,Tasa_efectiva_promedio_ponderada
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,Banco Santander,05/01/2025 12:00:00 AM,17.527692307692308
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,BBVA Colombia,02/01/2025 12:00:00 AM,17.517096774193548
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,BBVA Colombia,03/01/2025 12:00:00 AM,18.869230769230769
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,BBVA Colombia,04/01/2025 12:00:00 AM,17.248571428571429
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,BBVA Colombia,05/01/2025 12:00:00 AM,17.267142857142857
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,Finandina,02/01/2025 12:00:00 AM,17.578333333333333
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,Finandina,03/01/2025 12:00:00 AM,19.092641509433962
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,Finandina,04/01/2025 12:00:00 AM,18.748
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 1 año y hasta 3 años,Finandina,05/01/2025 12:00:00 AM,19.5434375
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Caja Social S.A.,02/01/2025 12:00:00 AM,19.001896551724138
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Caja Social S.A.,03/01/2025 12:00:00 AM,18.443962264150943
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Caja Social S.A.,04/01/2025 12:00:00 AM,18.300307692307692
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Caja Social S.A.,05/01/2025 12:00:00 AM,19.316896551724138
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Davivienda,02/01/2025 12:00:00 AM,18.130357142857143
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Davivienda,03/01/2025 12:00:00 AM,17.288823529411765
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Davivienda,04/01/2025 12:00:00 AM,18.742631578947369
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Davivienda,05/01/2025 12:00:00 AM,18.639090909090909
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco de Bogotá,02/01/2025 12:00:00 AM,18.22421052631579
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco de Bogotá,03/01/2025 12:00:00 AM,17.627142857142857
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco de Bogotá,04/01/2025 12:00:00 AM,17.356666666666667
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco de Bogotá,05/01/2025 12:00:00 AM,18.86
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco GNB Sudameris,03/01/2025 12:00:00 AM,9.38
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco GNB Sudameris,05/01/2025 12:00:00 AM,10.47
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Bancolombia,02/01/2025 12:00:00 AM,16.092815533980582
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Bancolombia,03/01/2025 12:00:00 AM,16.675
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Bancolombia,04/01/2025 12:00:00 AM,16.453921568627451
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Bancolombia,05/01/2025 12:00:00 AM,15.892407407407408
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Bancoomeva,02/01/2025 12:00:00 AM,20.26
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Bancoomeva,03/01/2025 12:00:00 AM,17.79
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Bancoomeva,04/01/2025 12:00:00 AM,18.096666666666667
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Bancoomeva,05/01/2025 12:00:00 AM,18.000000000000001
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Santander,02/01/2025 12:00:00 AM,15.886274509803922
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Santander,03/01/2025 12:00:00 AM,19.3888
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Santander,04/01/2025 12:00:00 AM,19.148333333333333
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Banco Santander,05/01/2025 12:00:00 AM,19.040740740740741
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,BBVA Colombia,02/01/2025 12:00:00 AM,18.9317
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,BBVA Colombia,03/01/2025 12:00:00 AM,18.61328947368421
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,BBVA Colombia,04/01/2025 12:00:00 AM,19.02421052631579
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,BBVA Colombia,05/01/2025 12:00:00 AM,17.693076923076923
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Finandina,02/01/2025 12:00:00 AM,19.931887755102041
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Finandina,03/01/2025 12:00:00 AM,19.761341463414634
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Finandina,04/01/2025 12:00:00 AM,19.726342857142857
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 3 años y hasta 5 años,Finandina,05/01/2025 12:00:00 AM,20.429268292682927
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Caja Social S.A.,02/01/2025 12:00:00 AM,17.548198198198198
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Caja Social S.A.,03/01/2025 12:00:00 AM,17.405320197044335
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Caja Social S.A.,04/01/2025 12:00:00 AM,17.292048780487805
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Caja Social S.A.,05/01/2025 12:00:00 AM,16.994102564102564
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Davivienda,02/01/2025 12:00:00 AM,16.237078189300412
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Davivienda,03/01/2025 12:00:00 AM,16.228492462311558
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Davivienda,04/01/2025 12:00:00 AM,16.982641509433962
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Davivienda,05/01/2025 12:00:00 AM,17.084285714285714
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco de Bogotá,02/01/2025 12:00:00 AM,17.892992700729927
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco de Bogotá,03/01/2025 12:00:00 AM,17.721803278688525
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco de Bogotá,04/01/2025 12:00:00 AM,17.50734693877551
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco de Bogotá,05/01/2025 12:00:00 AM,17.460217391304348
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Bancolombia,02/01/2025 12:00:00 AM,17.045314136125654
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Bancolombia,03/01/2025 12:00:00 AM,18.120909090909091
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Bancolombia,04/01/2025 12:00:00 AM,16.847365439093485
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Bancolombia,05/01/2025 12:00:00 AM,16.541296296296297
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Bancoomeva,02/01/2025 12:00:00 AM,18.02
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Bancoomeva,03/01/2025 12:00:00 AM,20.383333333333333
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Bancoomeva,04/01/2025 12:00:00 AM,17.7825
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Bancoomeva,05/01/2025 12:00:00 AM,16.745
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Santander,02/01/2025 12:00:00 AM,14.505462962962963
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Santander,03/01/2025 12:00:00 AM,20.701340206185567
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Santander,04/01/2025 12:00:00 AM,20.702896551724138
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Banco Santander,05/01/2025 12:00:00 AM,20.427981651376147
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,BBVA Colombia,02/01/2025 12:00:00 AM,18.618676056338028
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,BBVA Colombia,03/01/2025 12:00:00 AM,18.732698961937716
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,BBVA Colombia,04/01/2025 12:00:00 AM,18.982699724517906
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,BBVA Colombia,05/01/2025 12:00:00 AM,18.893301435406699
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Finandina,02/01/2025 12:00:00 AM,19.380459770114942
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Finandina,03/01/2025 12:00:00 AM,19.539105691056911
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Finandina,04/01/2025 12:00:00 AM,19.74141935483871
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 5 años y hasta 7 años,Finandina,05/01/2025 12:00:00 AM,20.057530864197531
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Banco de Bogotá,02/01/2025 12:00:00 AM,17.043333333333333
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Banco de Bogotá,03/01/2025 12:00:00 AM,14.983333333333333
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Banco de Bogotá,04/01/2025 12:00:00 AM,17.025714285714286
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Banco de Bogotá,05/01/2025 12:00:00 AM,16.835000000000001
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Bancoomeva,02/01/2025 12:00:00 AM,18.171
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Bancoomeva,03/01/2025 12:00:00 AM,17.920666666666667
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Bancoomeva,04/01/2025 12:00:00 AM,15.804761904761905
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Bancoomeva,05/01/2025 12:00:00 AM,17.273571428571429
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Banco Santander,02/01/2025 12:00:00 AM,20.014657534246575
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Banco Santander,03/01/2025 12:00:00 AM,20.604057971014493
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Banco Santander,04/01/2025 12:00:00 AM,19.623703703703704
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Banco Santander,05/01/2025 12:00:00 AM,19.173720930232558
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,BBVA Colombia,04/01/2025 12:00:00 AM,19.56
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,BBVA Colombia,05/01/2025 12:00:00 AM,16.635
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Finandina,02/01/2025 12:00:00 AM,18.431764705882353
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Finandina,03/01/2025 12:00:00 AM,18.495
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Finandina,04/01/2025 12:00:00 AM,17.645
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Garantia idónea o no idónea,Vehículo,Más de 7 años y hasta 10 años,Finandina,05/01/2025 12:00:00 AM,18.965333333333333
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Bancamía S.A.,05/01/2025 12:00:00 AM,7.6
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco Caja Social S.A.,02/01/2025 12:00:00 AM,7.2
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco Caja Social S.A.,03/01/2025 12:00:00 AM,7.2
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco Caja Social S.A.,04/01/2025 12:00:00 AM,7.2
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco Caja Social S.A.,05/01/2025 12:00:00 AM,7.2
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco de Occidente,05/01/2025 12:00:00 AM,18.02
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Bancolombia,02/01/2025 12:00:00 AM,9.19
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Bancolombia,04/01/2025 12:00:00 AM,9.195
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco Serfinanza S.A.,02/01/2025 12:00:00 AM,25.787315175097276
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco Serfinanza S.A.,03/01/2025 12:00:00 AM,24.736691176470588
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco Serfinanza S.A.,04/01/2025 12:00:00 AM,25.149337979094077
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Banco Serfinanza S.A.,05/01/2025 12:00:00 AM,25.53
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Entre 31 días y 1 año,Mibanco S.A.,03/01/2025 12:00:00 AM,11.5
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 10 años,Banco de Occidente,04/01/2025 12:00:00 AM,10.47
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Bancamía S.A.,02/01/2025 12:00:00 AM,6
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Bancamía S.A.,03/01/2025 12:00:00 AM,6.16
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Bancamía S.A.,04/01/2025 12:00:00 AM,6
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Bancamía S.A.,05/01/2025 12:00:00 AM,6
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,02/01/2025 12:00:00 AM,7.025769230769231
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,03/01/2025 12:00:00 AM,7.066521739130435
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,04/01/2025 12:00:00 AM,7.2
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,05/01/2025 12:00:00 AM,6.978947368421053
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco Contactar,03/01/2025 12:00:00 AM,14
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco Davivienda,02/01/2025 12:00:00 AM,16.9
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco de Bogotá,02/01/2025 12:00:00 AM,8.25
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco de Bogotá,03/01/2025 12:00:00 AM,8.25
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco de Bogotá,04/01/2025 12:00:00 AM,8.25
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco de Bogotá,05/01/2025 12:00:00 AM,8.25
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco de Occidente,02/01/2025 12:00:00 AM,14.258666666666667
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco de Occidente,03/01/2025 12:00:00 AM,14.11
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Banco de Occidente,04/01/2025 12:00:00 AM,14.505833333333333
BC-ESTABLECIMIENTO BANCARIO,Natural,Consumo,Sin garantia,Consumo empleados,Más de 1 año y hasta 3 años,Bancolombia,02/01/2025 12:00:00 AM,9.239
